subject,age_group,age,run,n_pairs,auc,accuracy,precision_within,recall_within,f1_within,tn,fp,fn,tp
temple082,child,11.36712329,3,66,0.8796296296296295,0.8636363636363636,0.5882352941176471,0.8333333333333334,0.6896551724137931,47,7,2,10
temple082,child,11.36712329,4,66,0.6867283950617284,0.6818181818181818,0.23529411764705882,0.3333333333333333,0.27586206896551724,41,13,8,4
temple083,child,12.88767123,1,66,0.6820987654320987,0.7424242424242424,0.3076923076923077,0.3333333333333333,0.32,45,9,8,4
temple083,child,12.88767123,2,66,0.7098765432098766,0.7424242424242424,0.38095238095238093,0.6666666666666666,0.4848484848484849,41,13,4,8
temple083,child,12.88767123,3,66,0.5555555555555556,0.7121212121212122,0.23076923076923078,0.25,0.24000000000000002,44,10,9,3
temple083,child,12.88767123,4,66,0.6944444444444445,0.7272727272727273,0.3333333333333333,0.5,0.4,42,12,6,6
temple084,child,8.769863014,1,66,0.5756172839506173,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.26666666666666666,40,14,8,4
temple084,child,8.769863014,2,66,0.7376543209876543,0.7575757575757576,0.375,0.5,0.42857142857142855,44,10,6,6
temple084,child,8.769863014,3,66,0.5432098765432098,0.696969696969697,0.25,0.3333333333333333,0.28571428571428575,42,12,8,4
temple084,child,8.769863014,4,66,0.691358024691358,0.5757575757575758,0.23333333333333334,0.5833333333333334,0.33333333333333337,31,23,5,7
temple085,child,11.4630137,1,66,0.6018518518518519,0.7575757575757576,0.35714285714285715,0.4166666666666667,0.3846153846153846,45,9,7,5
temple085,child,11.4630137,2,66,0.7376543209876544,0.7878787878787878,0.4166666666666667,0.4166666666666667,0.4166666666666667,47,7,7,5
temple085,child,11.4630137,3,66,0.7561728395061728,0.7878787878787878,0.4375,0.5833333333333334,0.5,45,9,5,7
temple085,child,11.4630137,4,66,0.6141975308641976,0.6818181818181818,0.2631578947368421,0.4166666666666667,0.3225806451612903,40,14,7,5
